Время;"IP источника";"порт источника";"IP получателя";"порт получателя";пакетов;байт;протокол
"2013-07-05 13:49:17";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:49:26";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:49:27";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:49:36";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:49:37";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:49:46";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:49:47";87.240.131.204;80;10.99.1.12;51346;6;954;tcp
"2013-07-05 13:49:47";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:49:47";10.99.1.12;51346;87.240.131.204;80;6;1454;tcp
"2013-07-05 13:49:57";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:49:57";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:50:02";10.99.1.12;51406;87.240.134.178;80;4;762;tcp
"2013-07-05 13:50:02";87.240.134.178;80;10.99.1.12;51406;4;870;tcp
"2013-07-05 13:50:06";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:50:06";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:50:16";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:50:16";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:50:26";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:50:26";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:50:31";10.99.1.12;51406;87.240.134.178;80;5;1404;tcp
"2013-07-05 13:50:31";87.240.134.178;80;10.99.1.12;51406;5;555;tcp
"2013-07-05 13:50:36";10.99.1.12;51346;87.240.131.204;80;6;1454;tcp
"2013-07-05 13:50:36";10.99.1.12;51446;93.191.13.103;80;4;172;tcp
"2013-07-05 13:50:37";93.191.13.103;80;10.99.1.12;51446;3;124;tcp
"2013-07-05 13:50:37";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:50:37";87.240.131.204;80;10.99.1.12;51346;6;954;tcp
"2013-07-05 13:50:37";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:50:46";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:50:46";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:50:56";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:50:56";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:51:06";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:51:06";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:51:16";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:51:16";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:51:21";10.99.1.12;51406;87.240.134.178;80;6;1444;tcp
"2013-07-05 13:51:21";93.191.13.100;80;10.99.1.12;51447;3;124;tcp
"2013-07-05 13:51:22";87.240.134.178;80;10.99.1.12;51406;6;950;tcp
"2013-07-05 13:51:22";10.99.1.12;51447;93.191.13.100;80;4;172;tcp
"2013-07-05 13:51:26";10.99.1.12;51346;87.240.131.204;80;4;767;tcp
"2013-07-05 13:51:26";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:51:27";87.240.131.204;80;10.99.1.12;51346;4;874;tcp
"2013-07-05 13:51:27";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:51:36";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:51:36";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:51:46";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:51:47";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:51:56";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:51:57";87.240.131.204;80;10.99.1.12;51346;5;557;tcp
"2013-07-05 13:51:57";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:51:57";10.99.1.12;51346;87.240.131.204;80;5;1414;tcp
"2013-07-05 13:52:06";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:52:07";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:52:11";10.99.1.12;51406;87.240.134.178;80;6;1444;tcp
"2013-07-05 13:52:12";87.240.134.178;80;10.99.1.12;51406;6;950;tcp
"2013-07-05 13:52:16";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:52:17";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:52:26";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:52:27";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:52:36";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:52:37";93.191.13.100;80;10.99.1.12;51448;3;124;tcp
"2013-07-05 13:52:37";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:52:37";10.99.1.12;51448;93.191.13.100;80;4;172;tcp
"2013-07-05 13:52:46";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:52:47";87.240.131.204;80;10.99.1.12;51346;6;954;tcp
"2013-07-05 13:52:47";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:52:47";10.99.1.12;51346;87.240.131.204;80;6;1454;tcp
"2013-07-05 13:52:56";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:52:57";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:53:01";10.99.1.12;51406;87.240.134.178;80;6;1444;tcp
"2013-07-05 13:53:02";87.240.134.178;80;10.99.1.12;51406;6;950;tcp
"2013-07-05 13:53:06";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:53:07";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:53:16";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:53:17";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:53:26";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:53:27";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:53:36";93.191.13.103;80;10.99.1.12;51449;3;124;tcp
"2013-07-05 13:53:37";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:53:37";87.240.131.204;80;10.99.1.12;51346;6;954;tcp
"2013-07-05 13:53:37";10.99.1.12;51449;93.191.13.103;80;4;172;tcp
"2013-07-05 13:53:37";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:53:37";10.99.1.12;51346;87.240.131.204;80;6;1454;tcp
"2013-07-05 13:53:46";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:53:47";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:53:56";10.99.1.12;51406;87.240.134.178;80;6;1444;tcp
"2013-07-05 13:53:57";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:53:57";87.240.134.178;80;10.99.1.12;51406;6;950;tcp
"2013-07-05 13:53:57";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:54:06";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:54:06";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:54:16";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:54:16";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:54:26";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:54:26";87.240.131.204;80;10.99.1.12;51346;6;954;tcp
"2013-07-05 13:54:26";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:54:27";10.99.1.12;51346;87.240.131.204;80;6;1454;tcp
"2013-07-05 13:54:36";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:54:36";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:54:46";10.99.1.12;51406;87.240.134.178;80;6;1444;tcp
"2013-07-05 13:54:46";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:54:47";87.240.134.178;80;10.99.1.12;51406;6;950;tcp
"2013-07-05 13:54:47";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:54:51";10.99.1.12;51450;93.191.13.103;80;4;172;tcp
"2013-07-05 13:54:51";93.191.13.103;80;10.99.1.12;51450;3;124;tcp
"2013-07-05 13:54:56";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:54:56";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:55:06";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:55:06";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:55:16";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:55:16";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:55:21";10.99.1.12;51346;87.240.131.204;80;6;1454;tcp
"2013-07-05 13:55:21";87.240.131.204;80;10.99.1.12;51346;6;954;tcp
"2013-07-05 13:55:26";93.158.134.203;0;10.99.1.12;0;9;540;icmp
"2013-07-05 13:55:26";10.99.1.12;8;93.158.134.203;0;9;540;icmp
"2013-07-05 13:55:36";10.99.1.12;51406;87.240.134.178;80;6;1444;tcp
"2013-07-05 13:55:36";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:55:36";87.240.134.178;80;10.99.1.12;51406;6;950;tcp
"2013-07-05 13:55:37";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:55:46";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:55:47";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:55:56";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:55:57";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:56:06";93.191.13.103;80;10.99.1.12;51451;3;124;tcp
"2013-07-05 13:56:07";10.99.1.12;51451;93.191.13.103;80;4;172;tcp
"2013-07-05 13:56:07";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:56:07";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:56:11";10.99.1.12;51346;87.240.131.204;80;6;1454;tcp
"2013-07-05 13:56:12";87.240.131.204;80;10.99.1.12;51346;6;954;tcp
"2013-07-05 13:56:16";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:56:17";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:56:26";10.99.1.12;51406;87.240.134.178;80;4;762;tcp
"2013-07-05 13:56:27";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:56:27";87.240.134.178;80;10.99.1.12;51406;4;870;tcp
"2013-07-05 13:56:27";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:56:36";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:56:37";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:56:46";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:56:47";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:56:56";10.99.1.12;51406;87.240.134.178;80;5;1404;tcp
"2013-07-05 13:56:57";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:56:57";87.240.134.178;80;10.99.1.12;51406;5;555;tcp
"2013-07-05 13:56:57";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:57:01";10.99.1.12;51346;87.240.131.204;80;6;1454;tcp
"2013-07-05 13:57:02";87.240.131.204;80;10.99.1.12;51346;6;954;tcp
"2013-07-05 13:57:06";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:57:07";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:57:16";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:57:17";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:57:21";10.99.1.12;51452;93.191.13.103;80;4;172;tcp
"2013-07-05 13:57:22";93.191.13.103;80;10.99.1.12;51452;3;124;tcp
"2013-07-05 13:57:26";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:57:27";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:57:36";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:57:37";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:57:46";10.99.1.12;51406;87.240.134.178;80;6;1444;tcp
"2013-07-05 13:57:47";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:57:47";87.240.134.178;80;10.99.1.12;51406;6;950;tcp
"2013-07-05 13:57:47";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:57:51";10.99.1.12;51346;87.240.131.204;80;4;767;tcp
"2013-07-05 13:57:52";87.240.131.204;80;10.99.1.12;51346;4;874;tcp
"2013-07-05 13:57:56";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:57:57";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:58:06";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:58:06";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:58:16";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:58:16";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:58:21";10.99.1.12;51346;87.240.131.204;80;5;1414;tcp
"2013-07-05 13:58:21";87.240.131.204;80;10.99.1.12;51346;5;557;tcp
"2013-07-05 13:58:26";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:58:26";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:58:36";10.99.1.12;51406;87.240.134.178;80;6;1444;tcp
"2013-07-05 13:58:36";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:58:37";93.191.13.103;80;10.99.1.12;51453;3;124;tcp
"2013-07-05 13:58:37";10.99.1.12;51453;93.191.13.103;80;4;172;tcp
"2013-07-05 13:58:37";87.240.134.178;80;10.99.1.12;51406;6;950;tcp
"2013-07-05 13:58:37";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:58:46";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:58:46";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:58:56";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:58:56";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:59:06";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:59:06";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:59:11";10.99.1.12;51346;87.240.131.204;80;6;1454;tcp
"2013-07-05 13:59:11";87.240.131.204;80;10.99.1.12;51346;6;954;tcp
"2013-07-05 13:59:16";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:59:16";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:59:26";10.99.1.12;51406;87.240.134.178;80;6;1444;tcp
"2013-07-05 13:59:26";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:59:27";87.240.134.178;80;10.99.1.12;51406;6;950;tcp
"2013-07-05 13:59:27";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:59:36";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:59:36";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:59:46";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:59:47";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:59:51";93.191.13.100;80;10.99.1.12;51454;3;124;tcp
"2013-07-05 13:59:52";10.99.1.12;51454;93.191.13.100;80;4;172;tcp
"2013-07-05 13:59:56";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:59:57";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:00:01";10.99.1.12;51346;87.240.131.204;80;6;1454;tcp
"2013-07-05 14:00:02";87.240.131.204;80;10.99.1.12;51346;6;954;tcp
"2013-07-05 14:00:06";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:00:07";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:00:16";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:00:17";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:00:21";10.99.1.12;51406;87.240.134.178;80;6;1444;tcp
"2013-07-05 14:00:22";87.240.134.178;80;10.99.1.12;51406;6;950;tcp
"2013-07-05 14:00:26";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:00:27";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:00:36";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:00:37";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:00:46";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:00:47";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:00:51";10.99.1.12;51346;87.240.131.204;80;6;1454;tcp
"2013-07-05 14:00:52";87.240.131.204;80;10.99.1.12;51346;6;954;tcp
"2013-07-05 14:00:56";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:00:57";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:01:06";93.158.134.203;0;10.99.1.12;0;6;360;icmp
"2013-07-05 14:01:07";10.99.1.12;8;93.158.134.203;0;6;360;icmp
"2013-07-05 14:01:11";10.99.1.12;51406;87.240.134.178;80;6;1444;tcp
"2013-07-05 14:01:12";87.240.134.178;80;10.99.1.12;51406;6;950;tcp
"2013-07-05 14:01:16";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:01:17";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:01:21";10.99.1.12;51455;93.191.13.100;80;4;172;tcp
"2013-07-05 14:01:22";93.191.13.100;80;10.99.1.12;51455;3;124;tcp
"2013-07-05 14:01:26";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:01:27";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:01:36";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:01:37";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:01:46";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:01:47";87.240.131.204;80;10.99.1.12;51346;6;954;tcp
"2013-07-05 14:01:47";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:01:47";10.99.1.12;51346;87.240.131.204;80;6;1454;tcp
"2013-07-05 14:01:56";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:01:57";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:02:02";10.99.1.12;51406;87.240.134.178;80;6;1444;tcp
"2013-07-05 14:02:02";87.240.134.178;80;10.99.1.12;51406;6;950;tcp
"2013-07-05 14:02:06";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:02:06";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:02:16";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:02:16";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:02:21";93.191.13.103;80;10.99.1.12;51456;3;124;tcp
"2013-07-05 14:02:21";10.99.1.12;51456;93.191.13.103;80;4;172;tcp
"2013-07-05 14:02:26";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:02:26";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:02:36";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:02:36";87.240.131.204;80;10.99.1.12;51346;6;954;tcp
"2013-07-05 14:02:37";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:02:37";10.99.1.12;51346;87.240.131.204;80;6;1454;tcp
"2013-07-05 14:02:46";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:02:46";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:02:51";10.99.1.12;51406;87.240.134.178;80;6;1444;tcp
"2013-07-05 14:02:51";87.240.134.178;80;10.99.1.12;51406;6;950;tcp
"2013-07-05 14:02:56";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:02:56";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:03:06";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:03:06";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:03:16";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:03:16";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:03:26";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:03:26";87.240.131.204;80;10.99.1.12;51346;6;954;tcp
"2013-07-05 14:03:27";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:03:27";10.99.1.12;51346;87.240.131.204;80;6;1454;tcp
"2013-07-05 14:03:36";10.99.1.12;51457;93.191.13.103;80;4;172;tcp
"2013-07-05 14:03:36";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:03:37";93.191.13.103;80;10.99.1.12;51457;3;124;tcp
"2013-07-05 14:03:37";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:03:46";10.99.1.12;51406;87.240.134.178;80;6;1444;tcp
"2013-07-05 14:03:47";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:03:47";87.240.134.178;80;10.99.1.12;51406;6;950;tcp
"2013-07-05 14:03:47";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:03:56";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:03:57";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:04:06";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:04:07";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:04:16";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:04:17";87.240.131.204;80;10.99.1.12;51346;4;874;tcp
"2013-07-05 14:04:17";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:04:17";10.99.1.12;51346;87.240.131.204;80;4;767;tcp
"2013-07-05 14:04:26";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:04:27";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:04:36";10.99.1.12;51406;87.240.134.178;80;6;1444;tcp
"2013-07-05 14:04:37";93.158.134.203;0;10.99.1.12;0;9;540;icmp
"2013-07-05 14:04:37";87.240.134.178;80;10.99.1.12;51406;6;950;tcp
"2013-07-05 14:04:37";10.99.1.12;8;93.158.134.203;0;9;540;icmp
"2013-07-05 14:04:46";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:04:47";87.240.131.204;80;10.99.1.12;51346;5;557;tcp
"2013-07-05 14:04:47";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:04:47";10.99.1.12;51346;87.240.131.204;80;5;1414;tcp
"2013-07-05 14:04:51";10.99.1.12;51458;93.191.13.103;80;4;172;tcp
"2013-07-05 14:04:52";93.191.13.103;80;10.99.1.12;51458;3;124;tcp
"2013-07-05 14:04:56";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:04:57";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:05:06";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:05:07";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:05:16";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:05:17";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:05:26";10.99.1.12;51406;87.240.134.178;80;6;1444;tcp
"2013-07-05 14:05:27";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:05:27";87.240.134.178;80;10.99.1.12;51406;6;950;tcp
"2013-07-05 14:05:27";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:05:36";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:05:37";87.240.131.204;80;10.99.1.12;51346;6;954;tcp
"2013-07-05 14:05:37";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:05:37";10.99.1.12;51346;87.240.131.204;80;6;1454;tcp
"2013-07-05 14:05:46";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:05:47";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:05:57";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:05:57";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:06:06";83.229.173.3;80;10.99.1.12;51459;3;124;tcp
"2013-07-05 14:06:06";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:06:07";10.99.1.12;51459;83.229.173.3;80;4;172;tcp
"2013-07-05 14:06:07";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:06:16";10.99.1.12;51406;87.240.134.178;80;4;762;tcp
"2013-07-05 14:06:16";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:06:17";87.240.134.178;80;10.99.1.12;51406;4;870;tcp
"2013-07-05 14:06:17";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:06:26";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:06:26";87.240.131.204;80;10.99.1.12;51346;6;954;tcp
"2013-07-05 14:06:27";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:06:27";10.99.1.12;51346;87.240.131.204;80;6;1454;tcp
"2013-07-05 14:06:36";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:06:36";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:06:46";10.99.1.12;51406;87.240.134.178;80;5;1404;tcp
"2013-07-05 14:06:46";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:06:47";87.240.134.178;80;10.99.1.12;51406;5;555;tcp
"2013-07-05 14:06:47";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:06:56";93.158.134.203;0;10.99.1.12;0;10;600;icmp
